file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc
NC_008618	NC_008618	2	1710042	1754206	False	putative_wzy_dependent_NO_OPX				Bifidobacterium adolescentis ATCC 15703, complete sequence
NC_011899	NC_011899	1	1938538	1980153	False	putative_wzy_dependent_NO_OPX				Halothermothrix orenii H 168, complete sequence
NC_011899	NC_011899	2	2481821	2507660	False	putative_wzy_dependent_NO_OPX				Halothermothrix orenii H 168, complete sequence
NC_011852	NC_011852	1	45717	69015	False	putative_wzy_dependent				Glaesserella parasuis SH0165, complete sequence
NC_011083	NC_011083	1	2224060	2255239	False	colanic				Salmonella enterica subsp. enterica serovar Heidelberg str. SL476, complete sequence
NC_011083	NC_011083	2	3802010	3826216	False	type-2-cellulose				Salmonella enterica subsp. enterica serovar Heidelberg str. SL476, complete sequence
NC_011083	NC_011083	3	4133094	4154120	False	putative_wzy_dependent_NO_OPX				Salmonella enterica subsp. enterica serovar Heidelberg str. SL476, complete sequence
NC_015389	NC_015389	1	1367065	1405433	False	putative_wzy_dependent_NO_OPX				Coriobacterium glomerans PW2, complete sequence
NC_008268	NC_008268	1	5795007	5823076	False	putative_wzy_dependent_NO_OPX				Rhodococcus jostii RHA1, complete sequence
NC_008268	NC_008268	2	6152809	6201239	False	putative_wzy_dependent_NO_OPX				Rhodococcus jostii RHA1, complete sequence
NC_018485	NC_018485	1	2420064	2471347	False	putative_wzy_dependent				Methylocystis sp. SC2 chromosome I, complete sequence
NC_010002	NC_010002	1	6149530	6172085	False	pel				Delftia acidovorans SPH-1, complete sequence
NC_018145	NC_018145	1	265278	284938	False	generic-cellulose				Zymomonas mobilis subsp. mobilis ATCC 29191, complete sequence
NC_018145	NC_018145	2	983608	996277	False	fructansucrase				Zymomonas mobilis subsp. mobilis ATCC 29191, complete sequence
NC_010322	NC_010322	1	1524201	1569677	False	putative_wzy_dependent_NO_OPX				Pseudomonas putida GB-1, complete sequence
NC_010322	NC_010322	2	3036261	3067867	False	putative_wzy_dependent				Pseudomonas putida GB-1, complete sequence
NC_010322	NC_010322	3	3567829	3591581	False	type-2-cellulose				Pseudomonas putida GB-1, complete sequence
NC_010322	NC_010322	4	5091607	5117782	False	alginate				Pseudomonas putida GB-1, complete sequence
NC_021717	NC_021717	1	1760099	1794656	False	putative_wzy_dependent				Alteromonas mediterranea U7, complete sequence
NC_021717	NC_021717	2	3079405	3131836	False	putative_wzy_dependent				Alteromonas mediterranea U7, complete sequence
NC_021717	NC_021717	3	3748206	3763311	False	cellulose-like				Alteromonas mediterranea U7, complete sequence
NC_009513	NC_009513	1	1415248	1442265	False	putative_wzy_dependent_NO_OPX				Limosilactobacillus reuteri subsp. reuteri, complete sequence
NC_011661	NC_011661	1	1392456	1446840	False	putative_wzy_dependent_NO_OPX				Dictyoglomus turgidum DSM 6724, complete sequence
NC_017559	NC_017559	1	1150908	1173804	False	pel				Ralstonia solanacearum CMR15, complete sequence
NC_017559	NC_017559	2	2882631	2902417	False	putative_wzy_dependent_NO_OPX				Ralstonia solanacearum CMR15, complete sequence
NC_011726	NC_011726	1	277229	298615	False	putative_ABC_dependent_NO_OPX				Rippkaea orientalis PCC 8801, complete sequence
NC_011726	NC_011726	2	1076182	1110499	False	putative_wzy_dependent_NO_OPX				Rippkaea orientalis PCC 8801, complete sequence
NC_011726	NC_011726	3	1559550	1588761	False	putative_ABC_or_wzy_dependent				Rippkaea orientalis PCC 8801, complete sequence
NC_011726	NC_011726	4	3468929	3522894	False	putative_wzy_dependent_NO_OPX				Rippkaea orientalis PCC 8801, complete sequence
NC_017949	NC_017949	1	637353	650948	False	PNAG-ica-like				Lactococcus cremoris subsp. cremoris NZ9000, complete sequence
NC_015977	NC_015977	1	1903440	1921314	False	pel-positive				Roseburia hominis A2-183, complete sequence
NC_008528	NC_008528	1	516102	530530	False	alpha-glucansucrase				Oenococcus oeni PSU-1, complete sequence
NC_008528	NC_008528	2	1382987	1443053	False	putative_wzy_dependent_NO_OPX				Oenococcus oeni PSU-1, complete sequence
NC_008528	NC_008528	3	1650665	1671171	False	putative_wzy_dependent_NO_OPX				Oenococcus oeni PSU-1, complete sequence
NC_022912	NC_022912	1	3626273	3647579	False	putative_wzy_dependent_NO_OPX				Shigella dysenteriae 1617, complete sequence
NC_022912	NC_022912	2	4192645	4208726	False	cellulose-like				Shigella dysenteriae 1617, complete sequence
NC_019751	NC_019751	1	145818	192516	False	putative_ABC_dependent				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	2	693084	712978	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	3	1280857	1310033	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	4	1648466	1664549	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	5	2165100	2223998	False	putative_ABC_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	6	2538166	2582462	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	7	3582370	3599240	False	cellulose-like				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	8	3643158	3686701	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_019751	NC_019751	9	5458598	5482656	False	putative_wzy_dependent_NO_OPX				Calothrix sp. PCC 6303, complete sequence
NC_007779	NC_007779	1	1081942	1097711	False	PNAG-pga				Escherichia coli str. K-12 substr. W3110, complete sequence
NC_007779	NC_007779	2	2113043	2144380	False	colanic				Escherichia coli str. K-12 substr. W3110, complete sequence
NC_007779	NC_007779	3	3650984	3672650	False	putative_wzy_dependent_NO_OPX				Escherichia coli str. K-12 substr. W3110, complete sequence
NC_007779	NC_007779	4	3935521	3959715	False	type-2-cellulose				Escherichia coli str. K-12 substr. W3110, complete sequence
NC_017331	NC_017331	1	147824	219882	False	putative_wzy_dependent_NO_OPX				Staphylococcus aureus subsp. aureus TW20, complete sequence
NC_017331	NC_017331	2	2954948	3016543	False	putative_ABC_dependent_NO_OPX / PNAG-ica				Staphylococcus aureus subsp. aureus TW20, complete sequence
NC_016894	NC_016894	1	1534031	1563978	False	putative_wzy_dependent_NO_OPX				Acetobacterium woodii DSM 1030, complete sequence
NC_016894	NC_016894	2	2456919	2493974	False	putative_wzy_dependent_NO_OPX				Acetobacterium woodii DSM 1030, complete sequence
NC_022357	NC_022357	1	1333099	1374334	False	putative_wzy_dependent				Sulfuricella denitrificans skB26, complete sequence
NC_022357	NC_022357	2	3014312	3075900	False	zooglan				Sulfuricella denitrificans skB26, complete sequence
NC_021252	NC_021252	1	565135	599665	False	putative_wzy_dependent_NO_OPX				Amycolatopsis keratiniphila, complete sequence
NC_021729	NC_021729	1	85819	122748	False	putative_wzy_dependent				Acinetobacter baumannii BJAB0868, complete sequence
NC_021729	NC_021729	2	1117332	1130600	False	PNAG-pga-like				Acinetobacter baumannii BJAB0868, complete sequence
NC_021729	NC_021729	3	2514125	2529640	False	PNAG-pga				Acinetobacter baumannii BJAB0868, complete sequence
NC_004578	NC_004578	1	1116128	1139654	False	acetylated-cellulose				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_004578	NC_004578	2	1346081	1372522	False	alginate				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_004578	NC_004578	3	1588628	1599924	False	fructansucrase				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_004578	NC_004578	4	2547816	2559064	False	fructansucrase				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_004578	NC_004578	5	3876467	3899654	False	putative_wzy_dependent				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_004578	NC_004578	6	3977431	4001725	False	psl				Pseudomonas syringae pv. tomato str. DC3000, complete sequence
NC_021900	NC_021900	1	729214	756213	False	putative_wzy_dependent_NO_OPX				Streptococcus lutetiensis 033, complete sequence
NC_000853	NC_000853	1	647084	684656	False	putative_wzy_dependent				Thermotoga maritima MSB8, complete sequence
NC_000853	NC_000853	2	1414496	1429207	False	pel-like				Thermotoga maritima MSB8, complete sequence
NC_015964	NC_015964	1	262998	289769	False	putative_wzy_dependent_NO_OPX				Haemophilus parainfluenzae T3T1, complete sequence
NC_016631	NC_016631	1	1714022	1794006	False	putative_wzy_dependent				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	2	2005200	2024607	False	putative_wzy_dependent				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	3	2152110	2190785	False	putative_ABC_or_wzy_dependent				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	4	2587470	2607497	False	generic-cellulose				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	5	3128446	3169432	False	putative_ABC_or_wzy_dependent				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	6	4448013	4492906	False	putative_wzy_dependent				Granulicella mallensis MP5ACTX8, complete sequence
NC_016631	NC_016631	7	6198726	6235514	True	putative_wzy_dependent_NO_OPX				Granulicella mallensis MP5ACTX8, complete sequence
NC_003063	NC_003063	1	48534	63398	False	curdlan				Agrobacterium fabrum str. C58 chromosome linear, complete sequence
NC_003063	NC_003063	2	327379	345440	False	type-3-cellulose				Agrobacterium fabrum str. C58 chromosome linear, complete sequence
NC_003063	NC_003063	3	567346	620000	False	putative_wzy_dependent_NO_OPX				Agrobacterium fabrum str. C58 chromosome linear, complete sequence
NC_003063	NC_003063	4	1159769	1199359	False	putative_wzy_dependent_NO_OPX				Agrobacterium fabrum str. C58 chromosome linear, complete sequence
NC_003063	NC_003063	5	1962536	2002818	False	putative_wzy_dependent				Agrobacterium fabrum str. C58 chromosome linear, complete sequence
NC_006349	NC_006349	1	467646	479131	False	fructansucrase				Burkholderia mallei ATCC 23344 chromosome 2, complete sequence
NC_006349	NC_006349	2	1488541	1500509	False	curdlan-like				Burkholderia mallei ATCC 23344 chromosome 2, complete sequence
NC_006349	NC_006349	3	1706367	1732511	False	type-2-cellulose				Burkholderia mallei ATCC 23344 chromosome 2, complete sequence
NC_007613	NC_007613	1	861870	913119	False	putative_wzy_dependent				Shigella boydii Sb227, complete sequence
NC_007613	NC_007613	2	3529771	3545847	False	cellulose-like				Shigella boydii Sb227, complete sequence
NC_007613	NC_007613	3	3813516	3835182	False	putative_wzy_dependent_NO_OPX				Shigella boydii Sb227, complete sequence
NC_007404	NC_007404	1	265985	344183	False	zooglan				Thiobacillus denitrificans ATCC 25259, complete sequence
NC_007404	NC_007404	2	1868641	1909571	False	putative_wzy_dependent				Thiobacillus denitrificans ATCC 25259, complete sequence
NC_007520	NC_007520	1	1821934	1849374	False	putative_wzy_dependent_NO_OPX				Hydrogenovibrio crunogenus XCL-2, complete sequence
NC_008611	NC_008611	1	5169506	5198066	False	putative_wzy_dependent_NO_OPX				Mycobacterium ulcerans Agy99, complete sequence
NC_009439	NC_009439	1	1149160	1175107	False	alginate				Ectopseudomonas mendocina ymp, complete sequence
NC_009439	NC_009439	2	1823986	1849731	False	alginate				Ectopseudomonas mendocina ymp, complete sequence
NC_009439	NC_009439	3	4673413	4700621	False	psl				Ectopseudomonas mendocina ymp, complete sequence
NC_015519	NC_015519	1	1807475	1843317	False	putative_wzy_dependent_NO_OPX				Tepidanaerobacter acetatoxydans Re1, complete sequence
NC_012857	NC_012857	1	318735	334669	False	PNAG-pga				Ralstonia pickettii 12D chromosome 2, complete sequence
NC_012032	NC_012032	1	2016811	2091129	False	putative_wzy_dependent_NO_OPX				Chloroflexus aurantiacus Y-400-fl, complete sequence
NC_012032	NC_012032	2	2875737	2907115	False	putative_wzy_dependent_NO_OPX				Chloroflexus aurantiacus Y-400-fl, complete sequence
NC_012032	NC_012032	3	5003204	5030839	False	putative_wzy_dependent_NO_OPX				Chloroflexus aurantiacus Y-400-fl, complete sequence
NC_000913	NC_000913	1	1081520	1097289	False	PNAG-pga				Escherichia coli str. K-12 substr. MG1655, complete genome
NC_000913	NC_000913	2	2110906	2142243	False	colanic				Escherichia coli str. K-12 substr. MG1655, complete genome
NC_000913	NC_000913	3	3680699	3704893	False	type-2-cellulose				Escherichia coli str. K-12 substr. MG1655, complete genome
NC_000913	NC_000913	4	3964030	3985696	False	putative_wzy_dependent_NO_OPX				Escherichia coli str. K-12 substr. MG1655, complete genome
NC_016026	NC_016026	1	421213	500262	False	putative_wzy_dependent				Micavibrio aeruginosavorus ARL-13, complete sequence
NC_015850	NC_015850	1	38626	60983	False	pel				Acidithiobacillus caldus SM-1, complete sequence
NC_015850	NC_015850	2	496503	515471	False	cellulose-like				Acidithiobacillus caldus SM-1, complete sequence
NC_013501	NC_013501	1	996278	1017131	False	putative_wzy_dependent_NO_OPX				Rhodothermus marinus DSM 4252, complete sequence
NC_013501	NC_013501	2	1295181	1343601	False	putative_wzy_dependent_NO_OPX				Rhodothermus marinus DSM 4252, complete sequence
NC_002939	NC_002939	1	2003299	2033487	False	putative_ABC_or_wzy_dependent				Geobacter sulfurreducens PCA, complete sequence
NC_002939	NC_002939	2	2134888	2183588	False	putative_wzy_dependent				Geobacter sulfurreducens PCA, complete sequence
NC_012587	NC_012587	1	1063264	1080231	False	putative_wzy_dependent				Sinorhizobium fredii NGR234, complete sequence
NC_010530	NC_010530	1	4124	49559	True	putative_wzy_dependent				Cupriavidus taiwanensis LMG 19424 chromosome 2, complete sequence
NC_010530	NC_010530	2	678139	692877	False	curdlan				Cupriavidus taiwanensis LMG 19424 chromosome 2, complete sequence
NC_010530	NC_010530	3	2138705	2161631	False	pel				Cupriavidus taiwanensis LMG 19424 chromosome 2, complete sequence
NC_011365	NC_011365	1	547531	587897	False	putative_ABC_dependent_NO_OPX				Gluconacetobacter diazotrophicus PA1 5, complete sequence
NC_011365	NC_011365	2	879842	909565	False	acetan				Gluconacetobacter diazotrophicus PA1 5, complete sequence
NC_011365	NC_011365	3	1701734	1713489	False	fructansucrase				Gluconacetobacter diazotrophicus PA1 5, complete sequence
NC_012912	NC_012912	1	190713	210522	False	putative_wzy_dependent_NO_OPX				Dickeya chrysanthemi Ech1591, complete sequence
NC_012912	NC_012912	2	3238099	3293058	False	putative_wzy_dependent				Dickeya chrysanthemi Ech1591, complete sequence
NC_012912	NC_012912	3	4022790	4044014	False	putative_wzy_dependent				Dickeya chrysanthemi Ech1591, complete sequence
NC_012912	NC_012912	4	4599260	4618299	False	type-1-cellulose				Dickeya chrysanthemi Ech1591, complete sequence
NC_015634	NC_015634	1	357789	388969	False	putative_wzy_dependent_NO_OPX				Heyndrickxia coagulans 2-6, complete sequence
NC_015634	NC_015634	2	416615	429480	False	alpha-glucansucrase				Heyndrickxia coagulans 2-6, complete sequence
NC_019848	NC_019848	1	1207193	1224891	False	type-3-cellulose				Sinorhizobium meliloti GR4 plasmid pRmeGR4c, complete sequence
NC_012892	NC_012892	1	1085797	1101566	False	PNAG-pga				Escherichia coli BL21(DE3), complete sequence
NC_012892	NC_012892	2	2009932	2041244	False	colanic				Escherichia coli BL21(DE3), complete sequence
NC_012892	NC_012892	3	3541881	3566075	False	type-2-cellulose				Escherichia coli BL21(DE3), complete sequence
NC_012892	NC_012892	4	3854264	3875930	False	putative_wzy_dependent_NO_OPX				Escherichia coli BL21(DE3), complete sequence
NC_013282	NC_013282	1	237692	259392	False	putative_wzy_dependent_NO_OPX				Cronobacter turicensis z3032 complete genome
NC_013282	NC_013282	2	2845466	2876860	False	colanic				Cronobacter turicensis z3032 complete genome
NC_013282	NC_013282	3	4181436	4205646	False	type-2-cellulose				Cronobacter turicensis z3032 complete genome
NC_017584	NC_017584	1	1743482	1790760	False	putative_wzy_dependent				Rhodospirillum rubrum F11, complete sequence
NC_017584	NC_017584	2	3548655	3611325	False	zooglan				Rhodospirillum rubrum F11, complete sequence
NC_017584	NC_017584	3	4259696	4277936	False	putative_wzy_dependent				Rhodospirillum rubrum F11, complete sequence
NC_022244	NC_022244	1	1777262	1804051	False	lactobacillus_eps				Streptococcus anginosus C1051, complete sequence
NC_022113	NC_022113	1	85431	157491	False	putative_wzy_dependent_NO_OPX				Staphylococcus aureus subsp. aureus 55/2053, complete sequence
NC_022113	NC_022113	2	2668443	2729839	False	putative_ABC_dependent_NO_OPX / PNAG-ica				Staphylococcus aureus subsp. aureus 55/2053, complete sequence
NC_008789	NC_008789	1	1629533	1712105	False	zooglan				Halorhodospira halophila SL1, complete sequence
NC_008789	NC_008789	2	2580388	2605654	False	putative_ABC_dependent_NO_OPX				Halorhodospira halophila SL1, complete sequence
NC_015376	NC_015376	1	971130	991316	False	putative_wzy_dependent				Burkholderia gladioli BSR3 chromosome 2, complete sequence
NC_015376	NC_015376	2	1856129	1879430	False	pel				Burkholderia gladioli BSR3 chromosome 2, complete sequence
NC_015376	NC_015376	3	2730855	2759100	False	putative_ABC_dependent				Burkholderia gladioli BSR3 chromosome 2, complete sequence
NC_015376	NC_015376	4	3452585	3476163	False	type-1-cellulose				Burkholderia gladioli BSR3 chromosome 2, complete sequence
NC_010610	NC_010610	1	104801	128701	False	putative_wzy_dependent_NO_OPX				Limosilactobacillus fermentum IFO 3956, complete sequence
NC_016938	NC_016938	1	1500578	1558351	False	lactobacillus_eps				Melissococcus plutonius DAT561 chromosome 1, complete sequence
NC_014307	NC_014307	1	1151990	1174793	False	pel				Ralstonia solanacearum CFBP2957 chromosome complete genome
NC_014307	NC_014307	2	2677916	2696856	False	putative_wzy_dependent_NO_OPX				Ralstonia solanacearum CFBP2957 chromosome complete genome
NC_009138	NC_009138	1	711571	742985	False	putative_wzy_dependent				Herminiimonas arsenicoxydans chromosome, complete sequence
NC_016114	NC_016114	1	2556454	2594524	False	putative_ABC_dependent_NO_OPX				Streptomyces pratensis ATCC 33331, complete sequence
NC_016114	NC_016114	2	5766748	5847097	False	putative_ABC_dependent_NO_OPX				Streptomyces pratensis ATCC 33331, complete sequence
NC_018649	NC_018649	1	690615	756533	False	putative_wzy_dependent				Leptospirillum ferriphilum ML-04, complete sequence
NC_018649	NC_018649	2	921511	935515	False	cellulose-like				Leptospirillum ferriphilum ML-04, complete sequence
NC_013739	NC_013739	1	4946628	4982664	False	putative_ABC_dependent_NO_OPX				Conexibacter woesei DSM 14684, complete sequence
NC_013739	NC_013739	2	5653215	5705502	False	putative_wzy_dependent_NO_OPX				Conexibacter woesei DSM 14684, complete sequence
NC_013739	NC_013739	3	6316201	6359369	True	putative_ABC_dependent_NO_OPX				Conexibacter woesei DSM 14684, complete sequence
NC_010794	NC_010794	1	527242	565647	False	putative_wzy_dependent				Methylacidiphilum infernorum V4, complete sequence
NC_021081	NC_021081	1	2325217	2374920	False	putative_ABC_dependent_NO_OPX				Meiothermus ruber DSM 1279, complete sequence
NC_021081	NC_021081	2	2478782	2501636	False	putative_wzy_dependent_NO_OPX				Meiothermus ruber DSM 1279, complete sequence
NC_008319	NC_008319	1	139594	204097	False	putative_wzy_dependent				Synechococcus sp. CC9311, complete sequence
NC_014639	NC_014639	1	2941372	2967122	False	PNAG_eps				Bacillus atrophaeus 1942, complete sequence
NC_014639	NC_014639	2	2967769	2979194	False	fructansucrase				Bacillus atrophaeus 1942, complete sequence
NC_014639	NC_014639	3	3062838	3108435	False	putative_wzy_dependent_NO_OPX				Bacillus atrophaeus 1942, complete sequence
NC_002758	NC_002758	1	137095	209330	False	putative_wzy_dependent_NO_OPX				Staphylococcus aureus subsp. aureus Mu50, complete sequence
NC_002758	NC_002758	2	2795116	2857653	False	putative_ABC_dependent_NO_OPX / PNAG-ica				Staphylococcus aureus subsp. aureus Mu50, complete sequence
NC_003909	NC_003909	1	4964893	4994490	False	lactobacillus_eps				Bacillus cereus ATCC 10987, complete sequence
NC_003909	NC_003909	2	5165409	5182236	False	pel-positive				Bacillus cereus ATCC 10987, complete sequence
NC_007760	NC_007760	1	2965093	3005069	False	putative_wzy_dependent				Anaeromyxobacter dehalogenans 2CP-C, complete sequence
NC_007760	NC_007760	2	3294748	3308004	False	PNAG-pga-like				Anaeromyxobacter dehalogenans 2CP-C, complete sequence
NC_007760	NC_007760	3	4906795	4950353	False	putative_wzy_dependent				Anaeromyxobacter dehalogenans 2CP-C, complete sequence
NC_013851	NC_013851	1	216732	258643	False	putative_wzy_dependent				Allochromatium vinosum DSM 180, complete sequence
NC_013851	NC_013851	2	433417	482488	False	putative_wzy_dependent_NO_OPX				Allochromatium vinosum DSM 180, complete sequence
NC_013851	NC_013851	3	2034925	2070135	False	putative_wzy_dependent				Allochromatium vinosum DSM 180, complete sequence
NC_013851	NC_013851	4	3415613	3454560	False	putative_wzy_dependent_NO_OPX				Allochromatium vinosum DSM 180, complete sequence
NC_007969	NC_007969	1	719483	759113	False	putative_wzy_dependent				Psychrobacter cryohalolentis K5, complete sequence
NC_009337	NC_009337	1	345244	404350	False	putative_wzy_dependent_NO_OPX				Chlorobium phaeovibrioides DSM 265, complete sequence
NC_009337	NC_009337	2	680971	722901	False	putative_wzy_dependent				Chlorobium phaeovibrioides DSM 265, complete sequence
NC_009337	NC_009337	3	1205044	1225237	False	putative_wzy_dependent				Chlorobium phaeovibrioides DSM 265, complete sequence
NC_015709	NC_015709	1	231393	250943	False	generic-cellulose				Zymomonas mobilis subsp. pomaceae ATCC 29192, complete sequence
NC_015709	NC_015709	2	933380	946080	False	fructansucrase				Zymomonas mobilis subsp. pomaceae ATCC 29192, complete sequence
NC_009441	NC_009441	1	324586	390633	False	putative_wzy_dependent				Flavobacterium johnsoniae UW101, complete sequence
NC_017594	NC_017594	1	691052	705402	False	alpha-glucansucrase				Streptococcus salivarius 57.I, complete sequence
NC_017594	NC_017594	2	737345	760112	False	alpha-glucansucrase				Streptococcus salivarius 57.I, complete sequence
NC_017594	NC_017594	3	1156600	1179696	False	putative_wzy_dependent_NO_OPX				Streptococcus salivarius 57.I, complete sequence
NC_017594	NC_017594	4	1278348	1302820	False	alpha-glucansucrase				Streptococcus salivarius 57.I, complete sequence
NC_017594	NC_017594	5	1797283	1810193	False	fructansucrase				Streptococcus salivarius 57.I, complete sequence
NC_015064	NC_015064	1	688501	708090	False	putative_wzy_dependent				Granulicella tundricola MP5ACTX9, complete sequence
NC_015064	NC_015064	2	1471335	1542386	False	putative_ABC_dependent_NO_OPX				Granulicella tundricola MP5ACTX9, complete sequence
NC_015064	NC_015064	3	1562780	1581110	False	putative_ABC_dependent				Granulicella tundricola MP5ACTX9, complete sequence
NC_015064	NC_015064	4	2164213	2210620	False	putative_wzy_dependent				Granulicella tundricola MP5ACTX9, complete sequence
NC_015064	NC_015064	5	2381341	2402626	False	generic-cellulose				Granulicella tundricola MP5ACTX9, complete sequence
NC_021285	NC_021285	1	4208445	4224283	False	PNAG-pga				Achromobacter xylosoxidans NH44784-1996 chromosome I, complete sequence
NC_021285	NC_021285	2	6544353	6575889	False	putative_wzy_dependent				Achromobacter xylosoxidans NH44784-1996 chromosome I, complete sequence
NC_008555	NC_008555	1	2537319	2590454	False	putative_ABC_dependent_NO_OPX				Listeria welshimeri serovar 6b str. SLCC5334, complete sequence
NC_021844	NC_021844	1	281481	305687	False	type-2-cellulose				Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189, complete sequence
NC_021844	NC_021844	2	1815142	1846321	False	colanic				Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189, complete sequence
NC_021844	NC_021844	3	4681117	4702800	False	putative_wzy_dependent_NO_OPX				Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189, complete sequence
NC_012004	NC_012004	1	1000614	1024391	False	putative_wzy_dependent_NO_OPX				Streptococcus uberis 0140J, complete sequence
NC_009436	NC_009436	1	2853138	2884599	False	colanic				Enterobacter sp. 638, complete sequence
NC_009436	NC_009436	2	4235905	4270396	False	type-1-cellulose / type-2-cellulose				Enterobacter sp. 638, complete sequence
NC_009436	NC_009436	3	4324465	4344197	False	putative_wzy_dependent_NO_OPX				Enterobacter sp. 638, complete sequence
NC_018290	NC_018290	1	496767	553586	False	putative_wzy_dependent_NO_OPX				Phaeobacter inhibens DSM 17395, complete sequence
NC_007512	NC_007512	1	288183	338591	False	putative_ABC_dependent_NO_OPX				Pelodictyon luteolum DSM 273, complete sequence
NC_007512	NC_007512	2	868135	894046	False	putative_wzy_dependent				Pelodictyon luteolum DSM 273, complete sequence
NC_007512	NC_007512	3	1114407	1127058	False	cellulose-like				Pelodictyon luteolum DSM 273, complete sequence
NC_007512	NC_007512	4	1538068	1586825	False	putative_wzy_dependent				Pelodictyon luteolum DSM 273, complete sequence
