genome_id	contig_id	region_id	gene_id	location	product	Query	e-value	bitscore	pfam_hit
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	l_asnH_zooglan	7e-246	811.8	PF00733.24 (Asparagine synthase): [242:622] (score: 322.4, e-value: 5.60E-96)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	l_asnH_zooglan	7e-246	811.8	PF13537.9 (Glutamine amidotransferase domain): [47:168] (score: 159.8, e-value: 2.80E-47)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	asnB_zooglan	7e-76	250.0	PF00733.24 (Asparagine synthase): [242:622] (score: 322.4, e-value: 5.60E-96)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	asnB_zooglan	7e-76	250.0	PF13537.9 (Glutamine amidotransferase domain): [47:168] (score: 159.8, e-value: 2.80E-47)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	l_asnB_zooglan	7e-76	250.0	PF00733.24 (Asparagine synthase): [242:622] (score: 322.4, e-value: 5.60E-96)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_259	[5000:6899](-)	sphingomonadaceae_eps	l_asnB_zooglan	7e-76	250.0	PF13537.9 (Glutamine amidotransferase domain): [47:168] (score: 159.8, e-value: 2.80E-47)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	sphingK_sphingomonadaceae	4.9e-204	672.5	PF11984.11 (Protein of unknown function (DUF3485)): [321:503] (score: 74.5, e-value: 1.10E-20)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	sphingK_sphingomonadaceae	4.9e-204	672.5	PF09721.13 (Transmembrane exosortase (Exosortase_EpsH)): [32:281] (score: 184.4, e-value: 3.00E-54)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	epsH_zooglan	1.2e-88	292.5	PF11984.11 (Protein of unknown function (DUF3485)): [321:503] (score: 74.5, e-value: 1.10E-20)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	epsH_zooglan	1.2e-88	292.5	PF09721.13 (Transmembrane exosortase (Exosortase_EpsH)): [32:281] (score: 184.4, e-value: 3.00E-54)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	l_epsH_zooglan	1.2e-88	292.5	PF11984.11 (Protein of unknown function (DUF3485)): [321:503] (score: 74.5, e-value: 1.10E-20)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	l_epsH_zooglan	1.2e-88	292.5	PF09721.13 (Transmembrane exosortase (Exosortase_EpsH)): [32:281] (score: 184.4, e-value: 3.00E-54)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	l_spnM_sphingans	7.1e-11	36.1	PF11984.11 (Protein of unknown function (DUF3485)): [321:503] (score: 74.5, e-value: 1.10E-20)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_260	[6909:8466](-)	sphingomonadaceae_eps	l_spnM_sphingans	7.1e-11	36.1	PF09721.13 (Transmembrane exosortase (Exosortase_EpsH)): [32:281] (score: 184.4, e-value: 3.00E-54)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_261	[8455:9688](-)	sphingomonadaceae_eps	sphingJ_sphingomonadaceae	1.4e-173	571.5	PF13692.9 (Glycosyl transferases group 1): [228:367] (score: 95.7, e-value: 3.00E-27)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_261	[8455:9688](-)	sphingomonadaceae_eps	zooGT1_zooglan	8.7e-109	358.2	PF13692.9 (Glycosyl transferases group 1): [228:367] (score: 95.7, e-value: 3.00E-27)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_261	[8455:9688](-)	sphingomonadaceae_eps	l_zooGT1_zooglan	8.7e-109	358.2	PF13692.9 (Glycosyl transferases group 1): [228:367] (score: 95.7, e-value: 3.00E-27)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_261	[8455:9688](-)	sphingomonadaceae_eps	l_zooGT5_zooglan	1.3e-12	41.5	PF13692.9 (Glycosyl transferases group 1): [228:367] (score: 95.7, e-value: 3.00E-27)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_262	[9684:10743](-)	sphingomonadaceae_eps	sphingI_sphingomonadaceae	8.6e-176	578.4	PF13480.10 (Acetyltransferase (GNAT) domain): [162:294] (score: 63.2, e-value: 3.20E-17)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_262	[9684:10743](-)	sphingomonadaceae_eps	zooM2_zooglan	1.1e-89	294.9	PF13480.10 (Acetyltransferase (GNAT) domain): [162:294] (score: 63.2, e-value: 3.20E-17)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_262	[9684:10743](-)	sphingomonadaceae_eps	l_zooM2_zooglan	1.1e-89	294.9	PF13480.10 (Acetyltransferase (GNAT) domain): [162:294] (score: 63.2, e-value: 3.20E-17)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	sphingH_sphingomonadaceae	3.2e-154	506.3	PF11959.11 (Domain of unknown function (DUF3473)): [163:290] (score: 157.1, e-value: 2.40E-46)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	sphingH_sphingomonadaceae	3.2e-154	506.3	PF01522.24 (Polysaccharide deacetylase): [44:149] (score: 89.5, e-value: 1.80E-25)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	zooM3_zooglan	1.1e-48	159.0	PF11959.11 (Domain of unknown function (DUF3473)): [163:290] (score: 157.1, e-value: 2.40E-46)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	zooM3_zooglan	1.1e-48	159.0	PF01522.24 (Polysaccharide deacetylase): [44:149] (score: 89.5, e-value: 1.80E-25)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	l_zooM3_zooglan	1.1e-48	159.0	PF11959.11 (Domain of unknown function (DUF3473)): [163:290] (score: 157.1, e-value: 2.40E-46)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_263	[10739:11687](-)	sphingomonadaceae_eps	l_zooM3_zooglan	1.1e-48	159.0	PF01522.24 (Polysaccharide deacetylase): [44:149] (score: 89.5, e-value: 1.80E-25)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_264	[11715:12885](-)	sphingomonadaceae_eps	zooSA_zooglan	7.9e-122	401.4	PF13401.9 (AAA domain): [41:170] (score: 67.9, e-value: 1.10E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_264	[11715:12885](-)	sphingomonadaceae_eps	sphingG_sphingomonadaceae	1.5e-156	515.4	PF13401.9 (AAA domain): [41:170] (score: 67.9, e-value: 1.10E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_264	[11715:12885](-)	sphingomonadaceae_eps	l_zooSA_zooglan	7.9e-122	401.4	PF13401.9 (AAA domain): [41:170] (score: 67.9, e-value: 1.10E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_265	[12911:14579](-)	sphingomonadaceae_eps	sphingF_sphingomonadaceae	5.4e-223	735.3	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_265	[12911:14579](-)	sphingomonadaceae_eps	l_zooP_zooglan	3.8e-08	26.7	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	sphingE_sphingomonadaceae	9.4e-120	393.4	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	wzc_zooglan	2.3e-67	221.5	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_wzc_zooglan	2.3e-67	221.5	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	epsB_pnag	6e-26	85.3	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_epsB_pnag	6e-26	85.3	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_exoP_succinoglycan	4.3e-09	29.4	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_aceD_acetan	4.2e-13	42.6	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_wzc_emulsan	2.5e-15	49.6	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_epsC_lactobacillus	7.9e-26	84.9	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_266	[14583:15666](-)	sphingomonadaceae_eps	l_wzc_colanic	1.3e-12	40.8	
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	etk_zooglan	2e-80	264.9	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	sphingD_sphingomonadaceae	3.5e-226	745.8	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	l_etk_zooglan	2e-80	264.9	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	Wzz	2.4e-07	25.3	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	l_aceD_acetan	2.7e-13	43.2	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	l_spnC_sphingans	9.3e-09	28.6	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	l_wzc_emulsan	4.6e-07	22.3	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_267	[15676:17194](-)	sphingomonadaceae_eps	GNVR	6.1e-09	30.0	PF13807.9 (G-rich domain on putative tyrosine kinase): [356:434] (score: 30.6, e-value: 2.70E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	sphingC_sphingomonadaceae	1.4e-116	381.3	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	sphingC_sphingomonadaceae	1.4e-116	381.3	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	wza_zooglan	1.4e-71	234.2	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	wza_zooglan	1.4e-71	234.2	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_aceH_acetan	2.6e-18	60.6	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_aceH_acetan	2.6e-18	60.6	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_zooglan	1.4e-71	234.2	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_zooglan	1.4e-71	234.2	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_gumB_xanthan	2.6e-22	73.7	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_gumB_xanthan	2.6e-22	73.7	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_spnD_sphingans	8.9e-08	25.9	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_spnD_sphingans	8.9e-08	25.9	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	Poly_export	2e-23	76.7	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	Poly_export	2e-23	76.7	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_colanic	2.5e-16	53.6	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_colanic	2.5e-16	53.6	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_exoF_succinoglycan	3.5e-09	30.3	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_exoF_succinoglycan	3.5e-09	30.3	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_amsH_amylovoran	2e-13	44.1	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_amsH_amylovoran	2e-13	44.1	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_pslD_psl	2e-20	67.1	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_pslD_psl	2e-20	67.1	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_emulsan	1.9e-08	27.6	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	l_wza_emulsan	1.9e-08	27.6	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	SLBB	1.6e-08	28.6	PF10531.12 (SLBB domain): [126:174] (score: 27.5, e-value: 2.20E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_268	[17213:17858](-)	sphingomonadaceae_eps	SLBB	1.6e-08	28.6	PF02563.19 (Polysaccharide biosynthesis/export protein): [44:117] (score: 64.5, e-value: 8.80E-18)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_269	[18081:19308](-)	sphingomonadaceae_eps	sphingB_sphingomonadaceae	1.6e-197	650.3	PF02784.19 (Pyridoxal-dependent decarboxylase, pyridoxal binding domain): [44:291] (score: 126.8, e-value: 9.90E-37)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_270	[19304:20819](-)	sphingomonadaceae_eps	sphingA_sphingomonadaceae	1.6e-258	852.3	PF13193.9 (AMP-binding enzyme C-terminal domain): [419:491] (score: 40.1, e-value: 5.80E-10)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_270	[19304:20819](-)	sphingomonadaceae_eps	sphingA_sphingomonadaceae	1.6e-258	852.3	PF00501.31 (AMP-binding enzyme): [20:411] (score: 252.4, e-value: 6.90E-75)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_270	[19304:20819](-)	sphingomonadaceae_eps	l_capK_zooglan	4.3e-41	135.0	PF13193.9 (AMP-binding enzyme C-terminal domain): [419:491] (score: 40.1, e-value: 5.80E-10)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_270	[19304:20819](-)	sphingomonadaceae_eps	l_capK_zooglan	4.3e-41	135.0	PF00501.31 (AMP-binding enzyme): [20:411] (score: 252.4, e-value: 6.90E-75)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_271	[20844:21816](+)	sphingomonadaceae_eps	sphingX_sphingomonadaceae	3.1e-132	434.7	PF13480.10 (Acetyltransferase (GNAT) domain): [152:282] (score: 61.1, e-value: 1.40E-16)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_271	[20844:21816](+)	sphingomonadaceae_eps	zooM1_zooglan	5.1e-45	148.3	PF13480.10 (Acetyltransferase (GNAT) domain): [152:282] (score: 61.1, e-value: 1.40E-16)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_271	[20844:21816](+)	sphingomonadaceae_eps	l_zooM1_zooglan	5.1e-45	148.3	PF13480.10 (Acetyltransferase (GNAT) domain): [152:282] (score: 61.1, e-value: 1.40E-16)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_272	[21826:22096](+)	sphingomonadaceae_eps				PF00550.28 (Phosphopantetheine attachment site): [10:81] (score: 29.9, e-value: 5.50E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_273	[22103:22769](+)	sphingomonadaceae_eps				
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_274	[22765:23563](+)	sphingomonadaceae_eps				PF12697.10 (Alpha/beta hydrolase family): [38:254] (score: 28.3, e-value: 2.60E-06)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_275	[23576:24773](-)	sphingomonadaceae_eps				PF05958.14 (tRNA (Uracil-5-)-methyltransferase): [322:394] (score: 30.9, e-value: 1.50E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_276	[24769:26158](-)	sphingomonadaceae_eps				PF01256.20 (Carbohydrate kinase): [227:453] (score: 140.5, e-value: 6.50E-41)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_276	[24769:26158](-)	sphingomonadaceae_eps				PF03853.18 (YjeF-related protein N-terminus): [27:175] (score: 100.0, e-value: 1.50E-28)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000004.1	region001	ctg17_277	[26147:26522](-)	sphingomonadaceae_eps				
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000002.1	region001	ctg15_703	[920:2126](+)	putative_wzy_dependent				PF00144.27 (Beta-lactamase): [101:384] (score: 157.4, e-value: 5.60E-46)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000002.1	region001	ctg15_704	[2113:2464](-)	putative_wzy_dependent				PF07238.17 (PilZ domain): [17:95] (score: 30.4, e-value: 4.20E-07)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000002.1	region001	ctg15_705	[2563:3283](-)	putative_wzy_dependent	l_rmlB_sphingans	5.3e-06	21.5	PF00106.28 (short chain dehydrogenase): [9:201] (score: 145.9, e-value: 1.10E-42)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000002.1	region001	ctg15_705	[2563:3283](-)	putative_wzy_dependent	l_wgaI_galactoglucan	1.1e-05	20.6	PF00106.28 (short chain dehydrogenase): [9:201] (score: 145.9, e-value: 1.10E-42)
GCF_009827655.1_ASM982765v1_genomic	NZ_WTYV01000002.1	region001	ctg15_706	[3293:4787](-)	putative_wzy_dependent	l_asnH_zooglan	6.3e-14	46.8	PF00156.30 (Phosphoribosyl transferase domain): [291:397] (score: 33.8, e-value: 2.10E-08)
