file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc
OceanDNA-b41592	OceanDNA-b41592_00006	1	134914	161034	True	wzy_dependent_putative				OceanDNA-b41592_00006 megahit:SRS2350596_N0000039
GCA_004522175.1_ASM452217v1_genomic	SDEB01000011.1	1	51749	73879	False	wzy_dependent_putative_NO_OPX				SDEB01000011.1 Paracoccus sp. YJ057 YJ057_11, whole genome shotgun sequence
GCA_004522175.1_ASM452217v1_genomic	SDEB01000011.1	2	74652	91687	False	type-3-cellulose				SDEB01000011.1 Paracoccus sp. YJ057 YJ057_11, whole genome shotgun sequence
OceanDNA-b4030	OceanDNA-b4030_00039	1	14119	38539	True	ABC_dependent_putative				OceanDNA-b4030_00039 megahit:Arc_Ant_N10_N0000470
GCA_003279605.1_ASM327960v1_genomic	QCHF01000001.1	1	585644	635754	True	wzy_dependent_putative_NO_OPX				QCHF01000001.1 SAR86 cluster bacterium AG-390-O18 Ga0172199_11, whole genome shotgun sequence
OceanDNA-b32047	OceanDNA-b32047_00003	1	86405	119617	False	wzy_dependent_putative				OceanDNA-b32047_00003 megahit:Arc_Ant_S08_N0000040
OceanDNA-b32047	OceanDNA-b32047_00012	1	92107	117753	True	ABC_wzy_dependent_putative				OceanDNA-b32047_00012 megahit:Arc_Ant_S08_N0000121
GOMC.bin.2053	SRR4453772_k53_2160234_1	1	0	9572	True	ABC_wzy_dependent_putative				SRR4453772_k53_2160234_1
GOMC.bin.9752	k63_8374	1	226653	277028	True	wzy_dependent_putative_NO_OPX				k63_8374
OceanDNA-b6846	OceanDNA-b6846_00029	1	0	25663	True	wzy_dependent_putative				OceanDNA-b6846_00029 megahit:ERS490643_N0000822
GOMC.bin.11735	k63_98720	1	13572	51537	True	wzy_dependent_putative				k63_98720
GOMC.bin.11735	k63_28800	1	0	42452	True	wzy_dependent_putative				k63_28800
OceanDNA-b41030	OceanDNA-b41030_00011	1	7915	30101	True	pel				OceanDNA-b41030_00011 megahit:Arc_Ant_S14_N0000075
OceanDNA-b41030	OceanDNA-b41030_00033	1	0	30417	True	wzy_dependent_putative_NO_OPX				OceanDNA-b41030_00033 megahit:Arc_Ant_S14_N0000803
OceanDNA-b37054	OceanDNA-b37054_00076	1	0	28990	True	ABC_wzy_dependent_putative_NO_OPX				OceanDNA-b37054_00076 megahit:SRR6869053_N0000996
GCA_001509585.1_ASM150958v1_genomic	LNCI01000003.1	1	375777	402777	False	wzy_dependent_putative_NO_OPX				LNCI01000003.1 Pseudoruegeria marinistellae strain SF-16 contig3, whole genome shotgun sequence
GCA_001509585.1_ASM150958v1_genomic	LNCI01000005.1	1	321360	345024	False	wzy_dependent_putative				LNCI01000005.1 Pseudoruegeria marinistellae strain SF-16 contig5, whole genome shotgun sequence
GCA_001509585.1_ASM150958v1_genomic	LNCI01000007.1	1	318730	344644	False	alginate				LNCI01000007.1 Pseudoruegeria marinistellae strain SF-16 contig7, whole genome shotgun sequence
GCA_001509585.1_ASM150958v1_genomic	LNCI01000009.1	1	19401	67205	True	wzy_dependent_putative				LNCI01000009.1 Pseudoruegeria marinistellae strain SF-16 contig9, whole genome shotgun sequence
GOMC.bin.6859	k141_3437	1	41705	57804	True	generic-cellulose				k141_3437
GCA_003626995.1_ASM362699v1_genomic	CP032618.1	1	174068	189882	False	PNAG-pga				CP032618.1 Pseudomonas fluorescens strain PF08 chromosome, complete genome
GCA_003626995.1_ASM362699v1_genomic	CP032618.1	2	2197479	2222626	False	psl				CP032618.1 Pseudomonas fluorescens strain PF08 chromosome, complete genome
GCA_003626995.1_ASM362699v1_genomic	CP032618.1	3	4891805	4918271	False	alginate				CP032618.1 Pseudomonas fluorescens strain PF08 chromosome, complete genome
GCA_008367275.1_ASM836727v1_genomic	VTZT01000001.1	1	398983	433125	False	wzy_dependent_putative_NO_OPX				VTZT01000001.1 Flavobacteriaceae bacterium MT2-5-19 NODE_1_length_2168372_cov_93.3826, whole genome shotgun sequence
GCA_008367275.1_ASM836727v1_genomic	VTZT01000003.1	1	492758	512946	True	wzy_dependent_putative				VTZT01000003.1 Flavobacteriaceae bacterium MT2-5-19 NODE_3_length_512946_cov_93.645, whole genome shotgun sequence
GCA_008367275.1_ASM836727v1_genomic	VTZT01000004.1	1	128812	158495	False	wzy_dependent_putative_NO_OPX				VTZT01000004.1 Flavobacteriaceae bacterium MT2-5-19 NODE_4_length_406983_cov_88.8399, whole genome shotgun sequence
GCA_008367275.1_ASM836727v1_genomic	VTZT01000004.1	2	303716	359152	False	wzy_dependent_putative				VTZT01000004.1 Flavobacteriaceae bacterium MT2-5-19 NODE_4_length_406983_cov_88.8399, whole genome shotgun sequence
GCA_001433455.1_ASM143345v1_genomic	CP013050.1	1	1955036	1993353	False	wzy_dependent_putative_NO_OPX				CP013050.1 Thermococcus barophilus strain CH5, complete genome
GOMC.bin.8221	k63_795305	1	46142	81394	True	wzy_dependent_putative				k63_795305
GOMC.bin.8221	k63_1418548	1	69361	87425	True	wzy_dependent_putative				k63_1418548
GCA_002836245.1_ASM283624v1_genomic	PJBA01000006.1	1	1865279	1899624	False	wzy_dependent_putative_NO_OPX				PJBA01000006.1 Colwellia sp. Bg11-28 contig10, whole genome shotgun sequence
GCA_002836245.1_ASM283624v1_genomic	PJBA01000018.1	1	121231	156187	False	wzy_dependent_putative				PJBA01000018.1 Colwellia sp. Bg11-28 contig3, whole genome shotgun sequence
GCA_002836245.1_ASM283624v1_genomic	PJBA01000018.1	2	1340755	1397958	False	wzy_dependent_putative				PJBA01000018.1 Colwellia sp. Bg11-28 contig3, whole genome shotgun sequence
GOMC.bin.8753	k63_32849662	1	0	13762	True	wzy_dependent_putative_NO_OPX				k63_32849662
GOMC.bin.3359	SRR7648333_k53_42135_1	1	1247	36234	True	wzy_dependent_putative				SRR7648333_k53_42135_1
MARD_SAMEA4644770_REFG_MMP4644770	MARD_MMP4644770_REFG-scaffold_11	1	9342	62378	True	wzy_dependent_putative				MARD_MMP4644770_REFG-scaffold_11
MARD_SAMEA4644770_REFG_MMP4644770	MARD_MMP4644770_REFG-scaffold_14	1	1049	34344	True	wzy_dependent_putative				MARD_MMP4644770_REFG-scaffold_14
TARA_SAMEA2622097_METAG_CGPDAOLO	TARA_SAMEA2622097_METAG-scaffold_278	1	20905	65952	True	wzy_dependent_putative_NO_OPX				TARA_SAMEA2622097_METAG-scaffold_278
GCA_001913155.1_ASM191315v1_genomic	CP018760.1	1	2818147	2865076	False	wzy_dependent_putative_NO_OPX				CP018760.1 Maribacter sp. T28 chromosome, complete genome
GCA_003209315.1_ASM320931v1_genomic	CP029789.1	1	267933	299115	False	wzy_dependent_putative				CP029789.1 Psychrobacter sp. YP14 chromosome, complete genome
GOMC.bin.11810	k63_115557	1	0	9383	True	wzy_dependent_putative_NO_OPX				k63_115557
GCA_001077885.1_CAIM1393T.ver1_genomic	LELC01000003.1	1	21225	43289	False	pel				LELC01000003.1 Photobacterium swingsii strain CAIM 1393 CAIM1393T_03, whole genome shotgun sequence
GCA_001077885.1_CAIM1393T.ver1_genomic	LELC01000023.1	1	5043	35984	True	wzy_dependent_putative				LELC01000023.1 Photobacterium swingsii strain CAIM 1393 CAIM1393T_23, whole genome shotgun sequence
GCA_001077885.1_CAIM1393T.ver1_genomic	LELC01000036.1	1	12604	32977	True	wzy_dependent_putative				LELC01000036.1 Photobacterium swingsii strain CAIM 1393 CAIM1393T_36, whole genome shotgun sequence
GOMC.bin.4553	k141_4726	1	116882	164432	False	ABC_dependent_putative_NO_OPX				k141_4726
GOMC.bin.4553	k141_24143	1	388852	423748	False	wzy_dependent_putative				k141_24143
GOMC.bin.4553	k141_28274	1	762976	791612	False	wzy_dependent_putative				k141_28274
MARD_SAMN05725119_REFG_MMP05725119	MARD_MMP05725119_REFG-scaffold_395	1	0	6236	True	fructansucrase				MARD_MMP05725119_REFG-scaffold_395
OceanDNA-b35935	OceanDNA-b35935_00010	1	7249	45494	True	wzy_dependent_putative				OceanDNA-b35935_00010 megahit:Arc_Ant_N26_N0000116
OceanDNA-b35935	OceanDNA-b35935_00025	1	7929	37147	True	wzy_dependent_putative				OceanDNA-b35935_00025 megahit:Arc_Ant_N26_N0000266
GCA_001592825.1_ASM159282v1_genomic	LTZG01000001.1	1	818531	843180	False	lactobacillus_eps				LTZG01000001.1 Planococcus maritimus strain MKU009 contig_1, whole genome shotgun sequence
TARA_SAMEA4398027_METAG_DLDFCDCP	TARA_SAMEA4398027_METAG-scaffold_344	1	25155	42304	False	type-3-cellulose				TARA_SAMEA4398027_METAG-scaffold_344
TARA_SAMEA4397174_METAG_BIBOKOCO	TARA_SAMEA4397174_METAG-scaffold_1030	1	18394	58249	True	wzy_dependent_putative				TARA_SAMEA4397174_METAG-scaffold_1030
TARA_SAMEA4397174_METAG_BIBOKOCO	TARA_SAMEA4397174_METAG-scaffold_1314	1	10807	40776	True	wzy_dependent_putative				TARA_SAMEA4397174_METAG-scaffold_1314
OceanDNA-b32039	OceanDNA-b32039_00007	1	12460	41608	True	wzy_dependent_putative				OceanDNA-b32039_00007 megahit:SRR6869390_N0000175
OceanDNA-b32039	OceanDNA-b32039_00047	1	0	16746	True	ABC_wzy_dependent_putative				OceanDNA-b32039_00047 megahit:SRR6869390_N0001247
GCA_000219105.1_ASM21910v1_genomic	CP002830.1	1	791798	848904	False	wzy_dependent_putative_NO_OPX				CP002830.1 Myxococcus macrosporus strain HW-1, complete genome
GCA_000219105.1_ASM21910v1_genomic	CP002830.1	2	2119673	2163952	False	wzy_dependent_putative_NO_OPX				CP002830.1 Myxococcus macrosporus strain HW-1, complete genome
GOMC.bin.3303	SRR7467836_k53_93952_1	1	0	10367	True	PNAG-pga				SRR7467836_k53_93952_1
GOMC.bin.3303	SRR7467836_k53_356684_1	1	0	8861	True	PNAG-pga-like				SRR7467836_k53_356684_1
GOMC.bin.10912	k63_1136669	1	0	44291	True	wzy_dependent_putative_NO_OPX				k63_1136669
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	1	140004	208668	False	wzy_dependent_putative				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	2	2156125	2197155	False	wzy_dependent_putative				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome
GCA_000828715.1_ASM82871v1_genomic	AP014583.1	3	3458222	3497545	False	wzy_dependent_putative				AP014583.1 Winogradskyella sp. PG-2 DNA, complete genome
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	1	1000425	1028246	False	wzy_dependent_putative				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	2	1133997	1163124	False	wzy_dependent_putative_NO_OPX				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence
GCA_002954455.1_ASM295445v1_genomic	MSCC01000001.1	3	1959469	2016680	False	wzy_dependent_putative				MSCC01000001.1 Photobacterium aquimaris strain LC2-065 scaffold00001, whole genome shotgun sequence
GCA_009193215.1_ASM919321v1_genomic	VYVA01000003.1	1	177002	238991	False	wzy_dependent_putative				VYVA01000003.1 Flavicella marina strain 2A-7 NODE_3_length_467068_cov_386.791512, whole genome shotgun sequence
GOMC.bin.11045	k63_535376	1	1259	35259	True	wzy_dependent_putative_NO_OPX				k63_535376
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_5	1	35004	61163	False	wzy_dependent_putative				MARD_MMP05444417_REFG-scaffold_5
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_12	1	311775	352879	False	wzy_dependent_putative_NO_OPX				MARD_MMP05444417_REFG-scaffold_12
MARD_SAMN05444417_REFG_MMP05444417	MARD_MMP05444417_REFG-scaffold_14	1	32854	66866	True	wzy_dependent_putative				MARD_MMP05444417_REFG-scaffold_14
OceanDNA-b6301	OceanDNA-b6301_00011	1	20073	47077	False	wzy_dependent_putative				OceanDNA-b6301_00011 megahit:SRS3630422_N0000019
GOMC.bin.15761	k63_11787	1	5794	27977	True	pel				k63_11787
GOMC.bin.15761	k63_11830	1	88435	132653	False	wzy_dependent_putative				k63_11830
GOMC.bin.15761	k63_11830	2	149436	168777	False	type-1-cellulose				k63_11830
MARD_SAMN05216294_REFG_MMP05216294	MARD_MMP05216294_REFG-scaffold_4	1	1006	46941	True	wzy_dependent_putative				MARD_MMP05216294_REFG-scaffold_4
OceanDNA-b46061	OceanDNA-b46061_00012	1	0	30519	True	wzy_dependent_putative				OceanDNA-b46061_00012 megahit:SRS796148_N0000423
TARA_SAMEA4397174_METAG_HBDIMJIM	TARA_SAMEA4397174_METAG-scaffold_277	1	96842	141656	True	wzy_dependent_putative				TARA_SAMEA4397174_METAG-scaffold_277
TARA_SAMEA4396941_METAG_LFEILFEF	TARA_SAMEA4396941_METAG-scaffold_957	1	116	49762	True	wzy_dependent_putative				TARA_SAMEA4396941_METAG-scaffold_957
TARA_SAMEA4396941_METAG_LFEILFEF	TARA_SAMEA4396941_METAG-scaffold_1509	1	11871	44508	True	wzy_dependent_putative_NO_OPX				TARA_SAMEA4396941_METAG-scaffold_1509
TARA_SAMEA4397215_METAG_ANPJLKOM	TARA_SAMEA4397215_METAG-scaffold_19	1	157928	180605	False	type-1-cellulose				TARA_SAMEA4397215_METAG-scaffold_19
GOMC.bin.9008	k141_597642	1	44577	118398	False	wzy_dependent_putative				k141_597642
GOMC.bin.9008	k141_897847	1	260443	286440	False	wzy_dependent_putative				k141_897847
GCA_000813965.1_ASM81396v1_genomic	JWLI01000010.1	1	0	28714	True	wzy_dependent_putative				JWLI01000010.1 Leisingera sp. ANG-M7 contig_10, whole genome shotgun sequence
GCA_000813965.1_ASM81396v1_genomic	JWLI01000015.1	1	6998	33154	True	wzy_dependent_putative_NO_OPX				JWLI01000015.1 Leisingera sp. ANG-M7 contig_15, whole genome shotgun sequence
GCA_000813965.1_ASM81396v1_genomic	JWLI01000007.1	1	49490	84423	False	wzy_dependent_putative_NO_OPX				JWLI01000007.1 Leisingera sp. ANG-M7 contig_7, whole genome shotgun sequence
OceanDNA-b30742	OceanDNA-b30742_00002	1	106514	151787	False	wzy_dependent_putative				OceanDNA-b30742_00002 megahit:SRS1726551_N0000004
GOMC.bin.10966	k63_777732	1	0	8275	True	ABC_wzy_dependent_putative				k63_777732
GCA_001399755.1_ASM139975v1_genomic	LJCP01000010.1	1	142121	198219	False	zooglan				LJCP01000010.1 Thiohalorhabdus denitrificans strain HL 19 contig_1, whole genome shotgun sequence
GCA_001399755.1_ASM139975v1_genomic	LJCP01000014.1	1	29477	64284	False	wzy_dependent_putative_NO_OPX				LJCP01000014.1 Thiohalorhabdus denitrificans strain HL 19 contig_4, whole genome shotgun sequence
MARD_SAMN08770194_REFG_MMP08770194	MARD_MMP08770194_REFG-scaffold_3	1	182836	215414	False	wzy_dependent_putative				MARD_MMP08770194_REFG-scaffold_3
GCA_002307495.1_ASM230749v1_genomic	NTMR01000002.1	1	333678	355751	False	pel				NTMR01000002.1 Pseudomonas abyssi strain MT5 contig2, whole genome shotgun sequence
GCA_002307495.1_ASM230749v1_genomic	NTMR01000009.1	1	73458	107951	False	wzy_dependent_putative				NTMR01000009.1 Pseudomonas abyssi strain MT5 contig9, whole genome shotgun sequence
GOMC.bin.2039	SRR4453772_k53_156179_1	1	26	18040	True	ABC_wzy_dependent_putative				SRR4453772_k53_156179_1
TARA_SAMEA2620663_METAG_NPACDBIK	TARA_SAMEA2620663_METAG-scaffold_56	1	52470	74130	True	wzy_dependent_putative				TARA_SAMEA2620663_METAG-scaffold_56
GOMC.bin.2347	SRR6144757_k53_475405_1	1	513	44353	True	ABC_dependent_putative				SRR6144757_k53_475405_1
GOMC.bin.5581	k141_115667	1	5352	35998	True	ABC_dependent_putative_NO_OPX				k141_115667
GOMC.bin.12530	k63_391909	1	165	22225	True	pel				k63_391909
GOMC.bin.12530	k63_933266	1	13040	32276	True	type-1-cellulose				k63_933266
GOMC.bin.4377	k141_41491	1	1118	53487	True	wzy_dependent_putative				k141_41491
GOMC.bin.4377	k141_107769	1	27050	71370	False	ABC_dependent_putative				k141_107769
GOMC.bin.4377	k141_195464	1	44037	73811	True	wzy_dependent_putative_NO_OPX				k141_195464
GCA_003086895.1_ASM308689v1_genomic	CP026004.1	1	2814600	2829792	False	PNAG-pga				CP026004.1 Stenotrophomonas sp. ESTM1D_MKCIP4_1 chromosome
GOMC.bin.10864	k63_1206633	1	0	31743	True	wzy_dependent_putative_NO_OPX				k63_1206633
GCA_902524095.1_AG-895-J06_genomic	CABZBW010000003.1	1	29743	73324	False	ABC_dependent_putative_NO_OPX				CABZBW010000003.1 uncultured SAR86 cluster bacterium isolate AG-895-J06 genome assembly, contig: AG-895-J06_NODE_3, whole genome shotgun sequence
GCA_902524095.1_AG-895-J06_genomic	CABZBW010000006.1	1	0	46937	True	wzy_dependent_putative_NO_OPX				CABZBW010000006.1 uncultured SAR86 cluster bacterium isolate AG-895-J06 genome assembly, contig: AG-895-J06_NODE_6, whole genome shotgun sequence
GOMC.bin.3241	SRR7168047_k53_410663_1	1	0	1983	True	pel-like				SRR7168047_k53_410663_1
GOMC.bin.5498	k141_146245	1	0	7922	True	pel-like				k141_146245
GOMC.bin.4253	SRR9849951_k53_116878_1	1	0	5045	True	pel-like				SRR9849951_k53_116878_1
MARD_SAMN05195137_REFG_MMP05195137	MARD_MMP05195137_REFG-scaffold_46	1	1618	44270	True	wzy_dependent_putative				MARD_MMP05195137_REFG-scaffold_46
TARA_SAMEA4398168_METAG_DCDEDCJB	TARA_SAMEA4398168_METAG-scaffold_77	1	84798	145565	True	wzy_dependent_putative				TARA_SAMEA4398168_METAG-scaffold_77
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	1	1445261	1476157	False	wzy_dependent_putative				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	2	2730166	2752269	False	pel				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome
GCA_010669185.1_ASM1066918v1_genomic	CP048629.1	3	3698082	3745770	False	wzy_dependent_putative				CP048629.1 Pseudomonas sp. OIL-1 chromosome, complete genome
OceanDNA-b33304	OceanDNA-b33304_00002	1	67663	112743	False	wzy_dependent_putative				OceanDNA-b33304_00002 megahit:ERS1309809_N0000006
OceanDNA-b33304	OceanDNA-b33304_00004	1	23919	39687	False	PNAG-pga				OceanDNA-b33304_00004 megahit:ERS1309809_N0000025
GOMC.bin.12338	k63_122327	1	0	15904	True	generic-cellulose				k63_122327
GOMC.bin.12338	k63_89841	1	0	4852	True	pel-like				k63_89841
GOMC.bin.9329	k63_150059	1	564	12862	True	curdlan-like				k63_150059
GOMC.bin.9329	k63_70392	1	0	7648	True	cellulose-like				k63_70392
GOMC.bin.9329	k63_125209	1	17349	34417	True	cellulose-like				k63_125209
GOMC.bin.9329	k63_49243	1	0	16205	True	ABC_dependent_putative_NO_OPX				k63_49243
GOMC.bin.9329	k63_143830	1	9055	21320	False	curdlan-like				k63_143830
GOMC.bin.9329	k63_144580	1	0	23644	True	wzy_dependent_putative_NO_OPX				k63_144580
GCA_001274635.1_ASM127463v1_genomic	LBGV01000001.1	1	1787496	1834190	False	wzy_dependent_putative				LBGV01000001.1 Persicobacter sp. CCB-QB2 contig1, whole genome shotgun sequence
GCA_001274635.1_ASM127463v1_genomic	LBGV01000001.1	2	3799162	3843563	True	wzy_dependent_putative				LBGV01000001.1 Persicobacter sp. CCB-QB2 contig1, whole genome shotgun sequence
OceanDNA-b33192	OceanDNA-b33192_00046	1	0	12085	True	pel-like				OceanDNA-b33192_00046 megahit:SRR6869035_N0005013
GCA_900089855.1_VatlanticusCECT7223_Velvet_Prokka_genomic	FLQP01000097.1	1	59266	92114	True	wzy_dependent_putative				FLQP01000097.1 Vibrio atlanticus strain CECT 7223 genome assembly, contig: 0097, whole genome shotgun sequence
GCA_002245655.1_ASM224565v1_genomic	NOIH01000033.1	1	36750	67618	True	zooglan				NOIH01000033.1 Thauera propionica strain KNDSS-Mac4 contig_33, whole genome shotgun sequence
GCA_002836495.1_ASM283649v1_genomic	PJBI01000054.1	1	463601	494679	False	wzy_dependent_putative				PJBI01000054.1 Halomonas sp. Choline-3u-9 contig1, whole genome shotgun sequence
GCA_002836495.1_ASM283649v1_genomic	PJBI01000059.1	1	52266	107082	True	wzy_dependent_putative				PJBI01000059.1 Halomonas sp. Choline-3u-9 contig17, whole genome shotgun sequence
GOMC.bin.2319	SRR6144754_k53_977460_1	1	0	5593	True	curdlan-like				SRR6144754_k53_977460_1
OceanDNA-b11411	OceanDNA-b11411_00016	1	0	36425	True	ABC_dependent_putative_NO_OPX				OceanDNA-b11411_00016 megahit:SRS3630442_N0000041
OceanDNA-b24008	OceanDNA-b24008_00001	1	47208	94734	False	ABC_dependent_putative				OceanDNA-b24008_00001 megahit:ERS493835_N0000013
OceanDNA-b24008	OceanDNA-b24008_00006	1	159533	194543	False	ABC_wzy_dependent_putative_NO_OPX				OceanDNA-b24008_00006 megahit:ERS493835_N0000055
GOMC.bin.12054	k63_4783260	1	0	11358	True	ABC_wzy_dependent_putative				k63_4783260
GOMC.bin.3216	SRR7051320_k53_1864519_1	1	0	4077	True	ABC_wzy_dependent_putative_NO_OPX				SRR7051320_k53_1864519_1
GCA_003184125.1_ASM318412v1_genomic	QHHP01000040.1	1	19392	30667	False	fructansucrase				QHHP01000040.1 Pseudomonas sp. RW409 NODE_112_length_418243_cov_43.960926, whole genome shotgun sequence
GCA_003184125.1_ASM318412v1_genomic	QHHP01000042.1	1	32019	57142	False	psl				QHHP01000042.1 Pseudomonas sp. RW409 NODE_115_length_1244240_cov_42.009293, whole genome shotgun sequence
GCA_003184125.1_ASM318412v1_genomic	QHHP01000042.1	2	456840	480115	False	wzy_dependent_putative				QHHP01000042.1 Pseudomonas sp. RW409 NODE_115_length_1244240_cov_42.009293, whole genome shotgun sequence
GCA_003184125.1_ASM318412v1_genomic	QHHP01000004.1	1	17268	33109	False	PNAG-pga				QHHP01000004.1 Pseudomonas sp. RW409 NODE_4_length_1017723_cov_42.223892, whole genome shotgun sequence
GCA_003184125.1_ASM318412v1_genomic	QHHP01000004.1	2	948666	975510	False	alginate				QHHP01000004.1 Pseudomonas sp. RW409 NODE_4_length_1017723_cov_42.223892, whole genome shotgun sequence
OceanDNA-b16110	OceanDNA-b16110_00153	1	2944	14739	True	curdlan-like				OceanDNA-b16110_00153 megahit:SRR6877521_N0006123
GOMC.bin.5520	k141_904889	1	0	11563	True	ABC_wzy_dependent_putative_NO_OPX				k141_904889
OceanDNA-b27573	OceanDNA-b27573_00006	1	11944	55031	True	wzy_dependent_putative_NO_OPX				OceanDNA-b27573_00006 megahit:SRR6877517_N0000246
MARD_SAMN05444148_REFG_MMP05444148	MARD_MMP05444148_REFG-scaffold_10	1	308184	368505	False	wzy_dependent_putative				MARD_MMP05444148_REFG-scaffold_10
GCA_003279765.1_ASM327976v1_genomic	QCHC01000011.1	1	0	31813	True	wzy_dependent_putative_NO_OPX				QCHC01000011.1 Pelagibacteraceae bacterium AG-390-M19 Ga0172144_111, whole genome shotgun sequence
OceanDNA-b33288	OceanDNA-b33288_00005	1	8754	45479	True	wzy_dependent_putative				OceanDNA-b33288_00005 megahit:ERS1308453_N0000166
GCA_000236705.1_ASM23670v1_genomic	CP003156.1	1	3697421	3731253	False	wzy_dependent_putative				CP003156.1 Owenweeksia hongkongensis DSM 17368, complete genome
GOMC.bin.1077	SAMN07571235_k53_191982_1	1	0	6859	True	wzy_dependent_putative				SAMN07571235_k53_191982_1
OceanDNA-b33194	OceanDNA-b33194_00138	1	0	6062	True	pel-like				OceanDNA-b33194_00138 megahit:ERS491525_N0006901
GOMC.bin.4109	SRR8542060_k53_9614_1	1	56591	69371	True	pel-like				SRR8542060_k53_9614_1
GOMC.bin.12420	k63_8430577	1	0	9066	True	ABC_wzy_dependent_putative				k63_8430577
GOMC.bin.7147	k141_11402	1	20513	43067	True	wzy_dependent_putative				k141_11402
GCA_011059145.1_ASM1105914v1_genomic	JAALLT010000002.1	1	122501	172228	False	wzy_dependent_putative				JAALLT010000002.1 Balneolaceae bacterium YR4-1 Scaffold2, whole genome shotgun sequence
GOMC.bin.13083	k63_9612	1	152473	180318	False	wzy_dependent_putative				k63_9612
GOMC.bin.13083	k63_235829	1	46191	86645	False	wzy_dependent_putative				k63_235829
GCA_003150675.1_ASM315067v1_genomic	QGGB01000002.1	1	193918	251420	False	wzy_dependent_putative_NO_OPX				QGGB01000002.1 Gracilimonas sp. 8A47 Scaffold1_2, whole genome shotgun sequence
TARA_SAMEA4396941_METAG_JFDOBMBJ	TARA_SAMEA4396941_METAG-scaffold_59	1	216360	315973	False	wzy_dependent_putative				TARA_SAMEA4396941_METAG-scaffold_59
GOMC.bin.3598	SRR7968113_k53_639906_1	1	0	19075	True	wzy_dependent_putative				SRR7968113_k53_639906_1
GOMC.bin.5237	k141_633	1	144510	202823	True	wzy_dependent_putative				k141_633
GOMC.bin.5237	k141_1201	1	212342	253539	True	wzy_dependent_putative				k141_1201
MARD_SAMN04488033_REFG_MMP04488033	MARD_MMP04488033_REFG-scaffold_20	1	351121	410085	False	wzy_dependent_putative				MARD_MMP04488033_REFG-scaffold_20
